factkey,datekey,accountkey,companykey,cost_center_id,actual,budget
2024073114170010,20240731,17,GMR0001,141,203392.33,207972.0
2024073114170020,20240731,18,GMR0001,141,204998.91,207972.0
2024073114170030,20240731,19,GMR0001,141,211859.18,207972.0
2024073114170040,20240731,20,GMR0001,141,233082.8,207972.0
2024073114170050,20240731,21,GMR0001,141,213934.61,207972.0
2024073114170060,20240731,22,GMR0001,141,201474.07,207972.0
2024073114170070,20240731,23,GMR0001,141,218230.97,207972.0
2024073114170080,20240731,24,GMR0001,141,216034.81,207972.0
2024073114170090,20240731,25,GMR0001,141,218723.99,207972.0
2024073114170100,20240731,26,GMR0001,141,199922.69,207972.0
2024073114170110,20240731,27,GMR0001,141,198876.19,207972.0
2024073114170120,20240731,28,GMR0001,141,213727.02,207972.0
2024073114170130,20240731,29,GMR0001,141,197638.96,207972.0
2024073114170140,20240731,30,GMR0001,141,210398.01,207972.0
2024073114180010,20240731,31,GMR0001,141,55208.98,51993.0
2024073114180020,20240731,32,GMR0001,141,49964.21,51993.0
2024073114180030,20240731,33,GMR0001,141,59868.76,51993.0
2024073114180040,20240731,34,GMR0001,141,54924.28,51993.0
2024073114190010,20240731,35,GMR0001,141,44781.86,51993.0
2024073114250010,20240731,1,GMR0001,142,965741.64,1030320.0
2024073114250020,20240731,2,GMR0001,142,1017653.88,1030320.0
2024073114250030,20240731,3,GMR0001,142,975338.46,1030320.0
2024073114250040,20240731,4,GMR0001,142,1046801.04,1030320.0
2024073114250050,20240731,5,GMR0001,142,1034359.44,1030320.0
2024073114250060,20240731,6,GMR0001,142,1059176.13,1030320.0
2024073114250070,20240731,7,GMR0001,142,1023808.22,1030320.0
2024073114250080,20240731,8,GMR0001,142,1073119.56,1030320.0
2024073114250090,20240731,9,GMR0001,142,1079629.87,1030320.0
2024073114250100,20240731,10,GMR0001,142,1200773.79,1030320.0
2024073114260010,20240731,11,GMR0001,142,700090.89,721224.0
2024073114260020,20240731,12,GMR0001,142,730396.41,721224.0
2024073114260030,20240731,13,GMR0001,142,728904.06,721224.0
2024073114260040,20240731,14,GMR0001,142,728095.56,721224.0
2024073114260050,20240731,15,GMR0001,142,747659.52,721224.0
2024073114260060,20240731,16,GMR0001,142,713335.22,721224.0
2024073114270010,20240731,17,GMR0001,142,186292.31,206064.0
2024073114270020,20240731,18,GMR0001,142,218284.34,206064.0
2024073114270030,20240731,19,GMR0001,142,206524.36,206064.0
2024073114270040,20240731,20,GMR0001,142,220003.85,206064.0
2024073114270050,20240731,21,GMR0001,142,204980.65,206064.0
2024073114270060,20240731,22,GMR0001,142,214771.37,206064.0
2024073114270070,20240731,23,GMR0001,142,192356.48,206064.0
2024073114270080,20240731,24,GMR0001,142,213034.11,206064.0
2024073114270090,20240731,25,GMR0001,142,203412.47,206064.0
2024073114270100,20240731,26,GMR0001,142,210073.44,206064.0
2024073114270110,20240731,27,GMR0001,142,226367.75,206064.0
2024073114270120,20240731,28,GMR0001,142,248381.17,206064.0
2024073114270130,20240731,29,GMR0001,142,207607.79,206064.0
2024073114270140,20240731,30,GMR0001,142,182605.51,206064.0
2024073114280010,20240731,31,GMR0001,142,47238.32,51516.0
2024073114280020,20240731,32,GMR0001,142,46348.81,51516.0
2024073114280030,20240731,33,GMR0001,142,56030.74,51516.0
2024073114280040,20240731,34,GMR0001,142,52396.73,51516.0
2024073114290010,20240731,35,GMR0001,142,50594.15,51516.0
2024083110150010,20240831,1,GMR0001,101,1357495.0,1305839.9
2024083110150020,20240831,2,GMR0001,101,1318666.9,1305839.9
2024083110150030,20240831,3,GMR0001,101,1299069.82,1305839.9
2024083110150040,20240831,4,GMR0001,101,1350195.6,1305839.9
2024083110150050,20240831,5,GMR0001,101,1228274.59,1305839.9
2024083110150060,20240831,6,GMR0001,101,1251659.42,1305839.9
2024083110150070,20240831,7,GMR0001,101,1261739.82,1305839.9
2024083110150080,20240831,8,GMR0001,101,1392996.18,1305839.9
2024083110150090,20240831,9,GMR0001,101,1326217.15,1305839.9
2024083110150100,20240831,10,GMR0001,101,1269543.88,1305839.9
2024083110160010,20240831,11,GMR0001,101,913080.52,914087.93
2024083110160020,20240831,12,GMR0001,101,934207.69,914087.93
2024083110160030,20240831,13,GMR0001,101,861115.1,914087.93
2024083110160040,20240831,14,GMR0001,101,908539.32,914087.93
2024083110160050,20240831,15,GMR0001,101,938566.52,914087.93
2024083110160060,20240831,16,GMR0001,101,923583.74,914087.93
2024083110170010,20240831,17,GMR0001,101,268273.15,261167.98
2024083110170020,20240831,18,GMR0001,101,271138.25,261167.98
2024083110170030,20240831,19,GMR0001,101,241783.53,261167.98
2024083110170040,20240831,20,GMR0001,101,281457.98,261167.98
2024083110170050,20240831,21,GMR0001,101,234962.65,261167.98
2024083110170060,20240831,22,GMR0001,101,278027.91,261167.98
2024083110170070,20240831,23,GMR0001,101,272578.19,261167.98
2024083110170080,20240831,24,GMR0001,101,280636.12,261167.98
2024083110170090,20240831,25,GMR0001,101,272759.07,261167.98
2024083110170100,20240831,26,GMR0001,101,260146.21,261167.98
2024083110170110,20240831,27,GMR0001,101,253860.17,261167.98
2024083110170120,20240831,28,GMR0001,101,248640.76,261167.98
2024083110170130,20240831,29,GMR0001,101,232418.15,261167.98
2024083110170140,20240831,30,GMR0001,101,262508.48,261167.98
2024083110180010,20240831,31,GMR0001,101,76597.96,65291.99
2024083110180020,20240831,32,GMR0001,101,68802.45,65291.99
2024083110180030,20240831,33,GMR0001,101,71968.66,65291.99
2024083110180040,20240831,34,GMR0001,101,60189.49,65291.99
2024083110190010,20240831,35,GMR0001,101,71743.68,65291.99
2024083110250010,20240831,1,GMR0001,102,1239284.86,1297075.87
2024083110250020,20240831,2,GMR0001,102,1206007.91,1297075.87
2024083110250030,20240831,3,GMR0001,102,1230928.32,1297075.87
2024083110250040,20240831,4,GMR0001,102,1322448.52,1297075.87
2024083110250050,20240831,5,GMR0001,102,1274931.14,1297075.87
2024083110250060,20240831,6,GMR0001,102,1407756.94,1297075.87
2024083110250070,20240831,7,GMR0001,102,1396602.23,1297075.87
2024083110250080,20240831,8,GMR0001,102,1371409.72,1297075.87
2024083110250090,20240831,9,GMR0001,102,1343395.31,1297075.87
2024083110250100,20240831,10,GMR0001,102,1356862.27,1297075.87
2024083110260010,20240831,11,GMR0001,102,927022.1,907953.11
2024083110260020,20240831,12,GMR0001,102,930068.01,907953.11
2024083110260030,20240831,13,GMR0001,102,897343.3,907953.11
2024083110260040,20240831,14,GMR0001,102,907868.34,907953.11
2024083110260050,20240831,15,GMR0001,102,925031.97,907953.11
2024083110260060,20240831,16,GMR0001,102,971769.94,907953.11
2024083110270010,20240831,17,GMR0001,102,241499.04,259415.17
2024083110270020,20240831,18,GMR0001,102,265635.63,259415.17
2024083110270030,20240831,19,GMR0001,102,240172.56,259415.17
2024083110270040,20240831,20,GMR0001,102,257289.45,259415.17
2024083110270050,20240831,21,GMR0001,102,247343.04,259415.17
2024083110270060,20240831,22,GMR0001,102,311917.96,259415.17
2024083110270070,20240831,23,GMR0001,102,284568.1,259415.17
2024083110270080,20240831,24,GMR0001,102,236563.89,259415.17
2024083110270090,20240831,25,GMR0001,102,281817.53,259415.17
2024083110270100,20240831,26,GMR0001,102,240626.78,259415.17
2024083110270110,20240831,27,GMR0001,102,233380.84,259415.17
2024083110270120,20240831,28,GMR0001,102,248818.9,259415.17
2024083110270130,20240831,29,GMR0001,102,232687.51,259415.17
2024083110270140,20240831,30,GMR0001,102,275165.57,259415.17
2024083110280010,20240831,31,GMR0001,102,70775.45,64853.79
2024083110280020,20240831,32,GMR0001,102,64860.72,64853.79
2024083110280030,20240831,33,GMR0001,102,73561.79,64853.79
2024083110280040,20240831,34,GMR0001,102,66708.34,64853.79
2024083110290010,20240831,35,GMR0001,102,59706.8,64853.79
2024083110350010,20240831,1,GMR0001,103,1322194.56,1288311.84
2024083110350020,20240831,2,GMR0001,103,1264320.36,1288311.84
2024083110350030,20240831,3,GMR0001,103,1338902.81,1288311.84
2024083110350040,20240831,4,GMR0001,103,1260236.35,1288311.84
2024083110350050,20240831,5,GMR0001,103,1326626.54,1288311.84
2024083110350060,20240831,6,GMR0001,103,1376880.99,1288311.84
2024083110350070,20240831,7,GMR0001,103,1394208.19,1288311.84
2024083110350080,20240831,8,GMR0001,103,1188169.15,1288311.84
2024083110350090,20240831,9,GMR0001,103,1337103.81,1288311.84
2024083110350100,20240831,10,GMR0001,103,1341934.94,1288311.84
2024083110360010,20240831,11,GMR0001,103,903016.77,901818.29
2024083110360020,20240831,12,GMR0001,103,868686.2,901818.29
2024083110360030,20240831,13,GMR0001,103,855261.86,901818.29
2024083110360040,20240831,14,GMR0001,103,903361.73,901818.29
2024083110360050,20240831,15,GMR0001,103,861340.06,901818.29
2024083110360060,20240831,16,GMR0001,103,888755.44,901818.29
2024083110370010,20240831,17,GMR0001,103,265627.39,257662.37
2024083110370020,20240831,18,GMR0001,103,249489.89,257662.37
2024083110370030,20240831,19,GMR0001,103,283220.54,257662.37
2024083110370040,20240831,20,GMR0001,103,248151.6,257662.37
2024083110370050,20240831,21,GMR0001,103,228915.97,257662.37
2024083110370060,20240831,22,GMR0001,103,247947.17,257662.37
2024083110370070,20240831,23,GMR0001,103,303449.45,257662.37
2024083110370080,20240831,24,GMR0001,103,222177.61,257662.37
2024083110370090,20240831,25,GMR0001,103,280357.79,257662.37
2024083110370100,20240831,26,GMR0001,103,243457.24,257662.37
2024083110370110,20240831,27,GMR0001,103,251255.03,257662.37
2024083110370120,20240831,28,GMR0001,103,254208.83,257662.37
2024083110370130,20240831,29,GMR0001,103,226204.28,257662.37
2024083110370140,20240831,30,GMR0001,103,246329.28,257662.37
2024083110380010,20240831,31,GMR0001,103,66810.7,64415.59
2024083110380020,20240831,32,GMR0001,103,67596.24,64415.59
2024083110380030,20240831,33,GMR0001,103,66345.56,64415.59
2024083110380040,20240831,34,GMR0001,103,57924.25,64415.59
2024083110390010,20240831,35,GMR0001,103,67712.24,64415.59
2024083110450010,20240831,1,GMR0001,104,1421861.84,1279547.82
2024083110450020,20240831,2,GMR0001,104,1261979.23,1279547.82
2024083110450030,20240831,3,GMR0001,104,1375871.62,1279547.82
2024083110450040,20240831,4,GMR0001,104,1233601.09,1279547.82
2024083110450050,20240831,5,GMR0001,104,1297252.58,1279547.82
2024083110450060,20240831,6,GMR0001,104,1237324.56,1279547.82
2024083110450070,20240831,7,GMR0001,104,1167697.93,1279547.82
2024083110450080,20240831,8,GMR0001,104,1296079.95,1279547.82
2024083110450090,20240831,9,GMR0001,104,1194238.76,1279547.82
2024083110450100,20240831,10,GMR0001,104,1159497.45,1279547.82
2024083110460010,20240831,11,GMR0001,104,867734.82,895683.47
2024083110460020,20240831,12,GMR0001,104,923111.23,895683.47
2024083110460030,20240831,13,GMR0001,104,862621.34,895683.47
2024083110460040,20240831,14,GMR0001,104,947705.37,895683.47
2024083110460050,20240831,15,GMR0001,104,876279.84,895683.47
2024083110460060,20240831,16,GMR0001,104,863658.77,895683.47
2024083110470010,20240831,17,GMR0001,104,216330.3,255909.56
2024083110470020,20240831,18,GMR0001,104,256122.11,255909.56
2024083110470030,20240831,19,GMR0001,104,275334.09,255909.56
2024083110470040,20240831,20,GMR0001,104,282575.19,255909.56
2024083110470050,20240831,21,GMR0001,104,275099.33,255909.56
2024083110470060,20240831,22,GMR0001,104,291446.59,255909.56
2024083110470070,20240831,23,GMR0001,104,263694.2,255909.56
2024083110470080,20240831,24,GMR0001,104,239601.8,255909.56
2024083110470090,20240831,25,GMR0001,104,271938.89,255909.56
2024083110470100,20240831,26,GMR0001,104,283865.43,255909.56
2024083110470110,20240831,27,GMR0001,104,302542.2,255909.56
2024083110470120,20240831,28,GMR0001,104,254988.85,255909.56
2024083110470130,20240831,29,GMR0001,104,269939.6,255909.56
2024083110470140,20240831,30,GMR0001,104,258357.02,255909.56
2024083110480010,20240831,31,GMR0001,104,64759.63,63977.39
2024083110480020,20240831,32,GMR0001,104,64151.61,63977.39
2024083110480030,20240831,33,GMR0001,104,69734.88,63977.39
2024083110480040,20240831,34,GMR0001,104,49034.87,63977.39
2024083110490010,20240831,35,GMR0001,104,64269.97,63977.39
2024083110550010,20240831,1,GMR0001,105,1214462.4,1270783.79
2024083110550020,20240831,2,GMR0001,105,1319598.49,1270783.79
2024083110550030,20240831,3,GMR0001,105,1203342.73,1270783.79
2024083110550040,20240831,4,GMR0001,105,1352431.93,1270783.79
2024083110550050,20240831,5,GMR0001,105,1326753.9,1270783.79
2024083110550060,20240831,6,GMR0001,105,1131556.9,1270783.79
2024083110550070,20240831,7,GMR0001,105,1332152.4,1270783.79
2024083110550080,20240831,8,GMR0001,105,1312570.39,1270783.79
2024083110550090,20240831,9,GMR0001,105,1282295.23,1270783.79
2024083110550100,20240831,10,GMR0001,105,1335327.37,1270783.79
2024083110560010,20240831,11,GMR0001,105,889519.16,889548.65
2024083110560020,20240831,12,GMR0001,105,920314.78,889548.65
2024083110560030,20240831,13,GMR0001,105,896283.57,889548.65
2024083110560040,20240831,14,GMR0001,105,974140.21,889548.65
2024083110560050,20240831,15,GMR0001,105,899085.72,889548.65
2024083110560060,20240831,16,GMR0001,105,861239.59,889548.65
2024083110570010,20240831,17,GMR0001,105,251104.2,254156.76
2024083110570020,20240831,18,GMR0001,105,303960.67,254156.76
2024083110570030,20240831,19,GMR0001,105,292679.47,254156.76
2024083110570040,20240831,20,GMR0001,105,278289.75,254156.76
2024083110570050,20240831,21,GMR0001,105,264386.04,254156.76
2024083110570060,20240831,22,GMR0001,105,243704.59,254156.76
2024083110570070,20240831,23,GMR0001,105,256241.25,254156.76
2024083110570080,20240831,24,GMR0001,105,264228.91,254156.76
2024083110570090,20240831,25,GMR0001,105,241411.14,254156.76
2024083110570100,20240831,26,GMR0001,105,264073.12,254156.76
2024083110570110,20240831,27,GMR0001,105,215517.0,254156.76
2024083110570120,20240831,28,GMR0001,105,249047.9,254156.76
2024083110570130,20240831,29,GMR0001,105,269390.35,254156.76
2024083110570140,20240831,30,GMR0001,105,235377.67,254156.76
2024083110580010,20240831,31,GMR0001,105,69312.69,63539.19
2024083110580020,20240831,32,GMR0001,105,74967.82,63539.19
2024083110580030,20240831,33,GMR0001,105,62091.24,63539.19
2024083110580040,20240831,34,GMR0001,105,62390.03,63539.19
2024083110590010,20240831,35,GMR0001,105,64208.9,63539.19
2024083110650010,20240831,1,GMR0001,106,1296281.74,1262019.76
2024083110650020,20240831,2,GMR0001,106,1175473.95,1262019.76
2024083110650030,20240831,3,GMR0001,106,1293275.4,1262019.76
2024083110650040,20240831,4,GMR0001,106,1246984.08,1262019.76
2024083110650050,20240831,5,GMR0001,106,1135310.67,1262019.76
2024083110650060,20240831,6,GMR0001,106,1120772.53,1262019.76
2024083110650070,20240831,7,GMR0001,106,1299877.97,1262019.76
2024083110650080,20240831,8,GMR0001,106,1256624.62,1262019.76
2024083110650090,20240831,9,GMR0001,106,1208503.59,1262019.76
2024083110650100,20240831,10,GMR0001,106,1207313.72,1262019.76
2024083110660010,20240831,11,GMR0001,106,892799.74,883413.84
2024083110660020,20240831,12,GMR0001,106,894144.0,883413.84
2024083110660030,20240831,13,GMR0001,106,842782.29,883413.84
2024083110660040,20240831,14,GMR0001,106,890110.42,883413.84
2024083110660050,20240831,15,GMR0001,106,902204.32,883413.84
2024083110660060,20240831,16,GMR0001,106,900347.67,883413.84
2024083110670010,20240831,17,GMR0001,106,233732.27,252403.95
2024083110670020,20240831,18,GMR0001,106,230824.61,252403.95
2024083110670030,20240831,19,GMR0001,106,257272.13,252403.95
2024083110670040,20240831,20,GMR0001,106,276990.1,252403.95
2024083110670050,20240831,21,GMR0001,106,249709.41,252403.95
2024083110670060,20240831,22,GMR0001,106,255000.57,252403.95
2024083110670070,20240831,23,GMR0001,106,230978.12,252403.95
2024083110670080,20240831,24,GMR0001,106,271922.5,252403.95
2024083110670090,20240831,25,GMR0001,106,253097.05,252403.95
2024083110670100,20240831,26,GMR0001,106,241173.62,252403.95
2024083110670110,20240831,27,GMR0001,106,237238.28,252403.95
2024083110670120,20240831,28,GMR0001,106,255755.48,252403.95
2024083110670130,20240831,29,GMR0001,106,207490.76,252403.95
2024083110670140,20240831,30,GMR0001,106,222740.02,252403.95
2024083110680010,20240831,31,GMR0001,106,68509.87,63100.99
2024083110680020,20240831,32,GMR0001,106,55352.77,63100.99
2024083110680030,20240831,33,GMR0001,106,64872.91,63100.99
2024083110680040,20240831,34,GMR0001,106,66727.03,63100.99
2024083110690010,20240831,35,GMR0001,106,66414.33,63100.99
2024083110750010,20240831,1,GMR0001,107,1223986.45,1253255.74
2024083110750020,20240831,2,GMR0001,107,1366923.96,1253255.74
2024083110750030,20240831,3,GMR0001,107,1108716.16,1253255.74
2024083110750040,20240831,4,GMR0001,107,1136267.51,1253255.74
2024083110750050,20240831,5,GMR0001,107,1217241.92,1253255.74
2024083110750060,20240831,6,GMR0001,107,1327061.98,1253255.74
2024083110750070,20240831,7,GMR0001,107,1206447.7,1253255.74
2024083110750080,20240831,8,GMR0001,107,1201364.66,1253255.74
2024083110750090,20240831,9,GMR0001,107,1282825.11,1253255.74
2024083110750100,20240831,10,GMR0001,107,1294373.07,1253255.74
2024083110760010,20240831,11,GMR0001,107,841335.33,877279.02
2024083110760020,20240831,12,GMR0001,107,806862.88,877279.02
2024083110760030,20240831,13,GMR0001,107,911308.8,877279.02
2024083110760040,20240831,14,GMR0001,107,871541.39,877279.02
2024083110760050,20240831,15,GMR0001,107,851454.86,877279.02
2024083110760060,20240831,16,GMR0001,107,898995.46,877279.02
2024083110770010,20240831,17,GMR0001,107,284020.95,250651.15
2024083110770020,20240831,18,GMR0001,107,246669.06,250651.15
2024083110770030,20240831,19,GMR0001,107,238129.27,250651.15
2024083110770040,20240831,20,GMR0001,107,250252.82,250651.15
2024083110770050,20240831,21,GMR0001,107,258466.58,250651.15
2024083110770060,20240831,22,GMR0001,107,229677.25,250651.15
2024083110770070,20240831,23,GMR0001,107,229960.61,250651.15
2024083110770080,20240831,24,GMR0001,107,250030.95,250651.15
2024083110770090,20240831,25,GMR0001,107,234975.71,250651.15
2024083110770100,20240831,26,GMR0001,107,277704.29,250651.15
2024083110770110,20240831,27,GMR0001,107,228368.93,250651.15
2024083110770120,20240831,28,GMR0001,107,246321.57,250651.15
2024083110770130,20240831,29,GMR0001,107,231904.26,250651.15
2024083110770140,20240831,30,GMR0001,107,231739.23,250651.15
2024083110780010,20240831,31,GMR0001,107,61945.82,62662.79
2024083110780020,20240831,32,GMR0001,107,62986.94,62662.79
2024083110780030,20240831,33,GMR0001,107,55837.55,62662.79
2024083110780040,20240831,34,GMR0001,107,57746.78,62662.79
2024083110790010,20240831,35,GMR0001,107,65693.54,62662.79
2024083110850010,20240831,1,GMR0001,108,1212442.16,1244491.71
2024083110850020,20240831,2,GMR0001,108,1228940.16,1244491.71
2024083110850030,20240831,3,GMR0001,108,1268764.45,1244491.71
2024083110850040,20240831,4,GMR0001,108,1225966.85,1244491.71
2024083110850050,20240831,5,GMR0001,108,1302713.73,1244491.71
2024083110850060,20240831,6,GMR0001,108,1234263.16,1244491.71
2024083110850070,20240831,7,GMR0001,108,1215839.7,1244491.71
2024083110850080,20240831,8,GMR0001,108,1355922.82,1244491.71
2024083110850090,20240831,9,GMR0001,108,1235573.32,1244491.71
2024083110850100,20240831,10,GMR0001,108,1215414.57,1244491.71
2024083110860010,20240831,11,GMR0001,108,894105.07,871144.2
2024083110860020,20240831,12,GMR0001,108,879520.56,871144.2
2024083110860030,20240831,13,GMR0001,108,884868.32,871144.2
2024083110860040,20240831,14,GMR0001,108,880492.95,871144.2
2024083110860050,20240831,15,GMR0001,108,877225.59,871144.2
2024083110860060,20240831,16,GMR0001,108,863347.34,871144.2
2024083110870010,20240831,17,GMR0001,108,236403.0,248898.34
2024083110870020,20240831,18,GMR0001,108,247779.51,248898.34
2024083110870030,20240831,19,GMR0001,108,227550.77,248898.34
2024083110870040,20240831,20,GMR0001,108,274254.39,248898.34
2024083110870050,20240831,21,GMR0001,108,249138.92,248898.34
2024083110870060,20240831,22,GMR0001,108,274045.76,248898.34
2024083110870070,20240831,23,GMR0001,108,218808.43,248898.34
2024083110870080,20240831,24,GMR0001,108,235061.46,248898.34
2024083110870090,20240831,25,GMR0001,108,272982.38,248898.34
2024083110870100,20240831,26,GMR0001,108,239356.63,248898.34
2024083110870110,20240831,27,GMR0001,108,286789.71,248898.34
2024083110870120,20240831,28,GMR0001,108,221735.73,248898.34
2024083110870130,20240831,29,GMR0001,108,210678.18,248898.34
2024083110870140,20240831,30,GMR0001,108,201599.21,248898.34
2024083110880010,20240831,31,GMR0001,108,62257.28,62224.59
2024083110880020,20240831,32,GMR0001,108,64499.15,62224.59
2024083110880030,20240831,33,GMR0001,108,58697.22,62224.59
2024083110880040,20240831,34,GMR0001,108,58016.42,62224.59
2024083110890010,20240831,35,GMR0001,108,48659.84,62224.59
2024083110950010,20240831,1,GMR0001,109,1274615.63,1235727.69
2024083110950020,20240831,2,GMR0001,109,1350401.71,1235727.69
2024083110950030,20240831,3,GMR0001,109,1245176.23,1235727.69
2024083110950040,20240831,4,GMR0001,109,1161273.21,1235727.69
2024083110950050,20240831,5,GMR0001,109,1188196.89,1235727.69
2024083110950060,20240831,6,GMR0001,109,1441281.86,1235727.69
2024083110950070,20240831,7,GMR0001,109,1296232.16,1235727.69
2024083110950080,20240831,8,GMR0001,109,1250429.14,1235727.69
2024083110950090,20240831,9,GMR0001,109,1120684.89,1235727.69
2024083110950100,20240831,10,GMR0001,109,1204912.91,1235727.69
2024083110960010,20240831,11,GMR0001,109,874072.29,865009.38
2024083110960020,20240831,12,GMR0001,109,843926.9,865009.38
2024083110960030,20240831,13,GMR0001,109,841942.36,865009.38
2024083110960040,20240831,14,GMR0001,109,859396.62,865009.38
2024083110960050,20240831,15,GMR0001,109,856975.3,865009.38
2024083110960060,20240831,16,GMR0001,109,850457.55,865009.38
2024083110970010,20240831,17,GMR0001,109,244165.0,247145.54
2024083110970020,20240831,18,GMR0001,109,236042.4,247145.54
2024083110970030,20240831,19,GMR0001,109,264769.12,247145.54
2024083110970040,20240831,20,GMR0001,109,206862.7,247145.54
2024083110970050,20240831,21,GMR0001,109,270297.25,247145.54
2024083110970060,20240831,22,GMR0001,109,226645.18,247145.54
2024083110970070,20240831,23,GMR0001,109,230773.02,247145.54
2024083110970080,20240831,24,GMR0001,109,213466.03,247145.54
2024083110970090,20240831,25,GMR0001,109,259675.62,247145.54
2024083110970100,20240831,26,GMR0001,109,234020.18,247145.54
2024083110970110,20240831,27,GMR0001,109,227590.34,247145.54
2024083110970120,20240831,28,GMR0001,109,272888.87,247145.54
2024083110970130,20240831,29,GMR0001,109,271368.8,247145.54
2024083110970140,20240831,30,GMR0001,109,264786.22,247145.54
2024083110980010,20240831,31,GMR0001,109,75622.08,61786.38
2024083110980020,20240831,32,GMR0001,109,49684.65,61786.38
2024083110980030,20240831,33,GMR0001,109,61181.08,61786.38
2024083110980040,20240831,34,GMR0001,109,56162.76,61786.38
2024083110990010,20240831,35,GMR0001,109,63573.32,61786.38
2024083111050010,20240831,1,GMR0001,110,1297559.32,1226963.66
2024083111050020,20240831,2,GMR0001,110,1305838.93,1226963.66
2024083111050030,20240831,3,GMR0001,110,1238694.77,1226963.66
2024083111050040,20240831,4,GMR0001,110,1173169.13,1226963.66
2024083111050050,20240831,5,GMR0001,110,1157589.93,1226963.66
2024083111050060,20240831,6,GMR0001,110,1208996.84,1226963.66
2024083111050070,20240831,7,GMR0001,110,1222487.91,1226963.66
2024083111050080,20240831,8,GMR0001,110,1388323.98,1226963.66
2024083111050090,20240831,9,GMR0001,110,1237796.13,1226963.66
2024083111050100,20240831,10,GMR0001,110,1348112.32,1226963.66
2024083111060010,20240831,11,GMR0001,110,891030.8,858874.56
2024083111060020,20240831,12,GMR0001,110,856506.84,858874.56
2024083111060030,20240831,13,GMR0001,110,857445.01,858874.56
2024083111060040,20240831,14,GMR0001,110,828001.06,858874.56
2024083111060050,20240831,15,GMR0001,110,889743.83,858874.56
2024083111060060,20240831,16,GMR0001,110,871964.9,858874.56
2024083111070010,20240831,17,GMR0001,110,239750.75,245392.73
2024083111070020,20240831,18,GMR0001,110,262977.02,245392.73
2024083111070030,20240831,19,GMR0001,110,213882.12,245392.73
2024083111070040,20240831,20,GMR0001,110,226272.31,245392.73
2024083111070050,20240831,21,GMR0001,110,217817.08,245392.73
2024083111070060,20240831,22,GMR0001,110,262532.94,245392.73
2024083111070070,20240831,23,GMR0001,110,262031.84,245392.73
2024083111070080,20240831,24,GMR0001,110,264691.52,245392.73
2024083111070090,20240831,25,GMR0001,110,261439.47,245392.73
2024083111070100,20240831,26,GMR0001,110,251677.35,245392.73
2024083111070110,20240831,27,GMR0001,110,233077.45,245392.73
2024083111070120,20240831,28,GMR0001,110,221693.02,245392.73
2024083111070130,20240831,29,GMR0001,110,230574.36,245392.73
2024083111070140,20240831,30,GMR0001,110,253274.71,245392.73
2024083111080010,20240831,31,GMR0001,110,60067.25,61348.18
2024083111080020,20240831,32,GMR0001,110,63372.6,61348.18
2024083111080030,20240831,33,GMR0001,110,63230.71,61348.18
2024083111080040,20240831,34,GMR0001,110,59623.84,61348.18
2024083111090010,20240831,35,GMR0001,110,65167.51,61348.18
2024083111150010,20240831,1,GMR0001,111,1291973.54,1218199.63
2024083111150020,20240831,2,GMR0001,111,1190562.39,1218199.63
2024083111150030,20240831,3,GMR0001,111,1195189.96,1218199.63
2024083111150040,20240831,4,GMR0001,111,1139506.63,1218199.63
2024083111150050,20240831,5,GMR0001,111,1186774.4,1218199.63
2024083111150060,20240831,6,GMR0001,111,1157835.55,1218199.63
2024083111150070,20240831,7,GMR0001,111,1219285.37,1218199.63
2024083111150080,20240831,8,GMR0001,111,1250801.23,1218199.63
2024083111150090,20240831,9,GMR0001,111,1281668.01,1218199.63
2024083111150100,20240831,10,GMR0001,111,1218132.02,1218199.63
2024083111160010,20240831,11,GMR0001,111,828257.39,852739.74
2024083111160020,20240831,12,GMR0001,111,866444.95,852739.74
2024083111160030,20240831,13,GMR0001,111,886331.25,852739.74
2024083111160040,20240831,14,GMR0001,111,867315.62,852739.74
2024083111160050,20240831,15,GMR0001,111,841229.71,852739.74
2024083111160060,20240831,16,GMR0001,111,878455.25,852739.74
2024083111170010,20240831,17,GMR0001,111,233074.62,243639.93
2024083111170020,20240831,18,GMR0001,111,243842.18,243639.93
2024083111170030,20240831,19,GMR0001,111,267070.34,243639.93
2024083111170040,20240831,20,GMR0001,111,254948.21,243639.93
2024083111170050,20240831,21,GMR0001,111,267530.21,243639.93
2024083111170060,20240831,22,GMR0001,111,253859.52,243639.93
2024083111170070,20240831,23,GMR0001,111,221508.16,243639.93
2024083111170080,20240831,24,GMR0001,111,205617.94,243639.93
2024083111170090,20240831,25,GMR0001,111,235342.33,243639.93
2024083111170100,20240831,26,GMR0001,111,243203.25,243639.93
2024083111170110,20240831,27,GMR0001,111,217877.95,243639.93
2024083111170120,20240831,28,GMR0001,111,254889.05,243639.93
2024083111170130,20240831,29,GMR0001,111,250662.24,243639.93
2024083111170140,20240831,30,GMR0001,111,221971.59,243639.93
2024083111180010,20240831,31,GMR0001,111,69324.46,60909.98
2024083111180020,20240831,32,GMR0001,111,58558.22,60909.98
2024083111180030,20240831,33,GMR0001,111,63158.29,60909.98
2024083111180040,20240831,34,GMR0001,111,68706.38,60909.98
2024083111190010,20240831,35,GMR0001,111,53756.81,60909.98
2024083111250010,20240831,1,GMR0001,112,1145179.35,1209435.61
2024083111250020,20240831,2,GMR0001,112,1147679.87,1209435.61
2024083111250030,20240831,3,GMR0001,112,1265754.97,1209435.61
